seller_id,n_reviews,mean_review_score,pct_negative,pct_neutral,pct_positive,sentiment_index
1284de4ae8aa26997e748c851557cf0e,3,2.6666666666666665,66.66666666666666,0.0,33.33333333333333,-33.33333333333333
128639473a139ac0f3e5f5ade55873a5,195,3.805128205128205,24.615384615384617,4.615384615384616,70.76923076923077,46.15384615384616
128f9bfbe4c7d5185033914b1de3d39a,5,4.8,0.0,0.0,100.0,100.0
12b9676b00f60f3b700e83af21824c0e,67,4.388059701492537,7.462686567164178,5.970149253731343,86.56716417910447,79.10447761194028
12c2ed9cded6138cf0c75f525f565fc7,1,5.0,0.0,0.0,100.0,100.0
13074f016982ff2bd6c58ced8682f000,8,4.0,0.0,0.0,100.0,100.0
131fcb0a0c9a47bba4474aacff0f14b7,2,4.0,0.0,50.0,50.0,50.0
1336efc61c316ddf92c899eb817f7cae,35,3.4857142857142858,28.57142857142857,25.71428571428571,45.714285714285715,17.142857142857146
134285d1f41da5c13a756ee8142c8a4e,4,2.75,50.0,0.0,50.0,0.0
134a288e7de827ec5ec62e3ec9c3a295,4,5.0,0.0,0.0,100.0,100.0
13511db12ac61e2f89c53b72a944a60b,4,3.0,25.0,0.0,75.0,50.0
1352e06ae67b410cdae0b2a22361167b,2,3.0,100.0,0.0,0.0,-100.0
1354d51653f645349064725ed204e85e,9,3.6666666666666665,44.44444444444444,0.0,55.55555555555556,11.111111111111114
138dbe45fc62f1e244378131a6801526,23,3.0869565217391304,43.47826086956522,17.391304347826086,39.130434782608695,-4.347826086956523
13c2ed7698b3ca92dad49e849219da59,4,4.0,25.0,0.0,75.0,50.0
13d058e4eeac2ce8217660b2f8a05812,11,3.727272727272727,18.181818181818183,9.090909090909092,72.72727272727273,54.54545454545455
13e85aac53340018b40c2af68001b7e0,1,5.0,0.0,0.0,100.0,100.0
13f57c12a00ed4610db646b913a7f5c6,4,5.0,0.0,75.0,25.0,25.0
13fa2a6c6b9d0f43cb588d7c82117a12,5,4.2,20.0,0.0,80.0,60.0
141440cad9341e553f8401c574a2aa38,4,3.0,50.0,0.0,50.0,0.0
1430239a858e7682bbc43b20758af153,9,2.7777777777777777,33.33333333333333,44.44444444444444,22.22222222222222,-11.111111111111107
1444c08e64d55fb3c25f0f09c07ffcf2,1,1.0,100.0,0.0,0.0,-100.0
1464afc72f696af775557a821c2e253f,12,3.5,33.33333333333333,0.0,66.66666666666666,33.33333333333333
14a08204d03bb6b6bde8029f801ae0eb,16,2.6875,56.25,12.5,31.25,-25.0
14d7985702e72162bbf13b6beb74ab2b,18,4.166666666666667,27.77777777777778,5.555555555555555,66.66666666666666,38.88888888888888
152ee17e4c8aaf53dac99f3462e4999b,1,4.0,0.0,0.0,100.0,100.0
1554a68530182680ad5c8b042c3ab563,98,3.826530612244898,27.55102040816326,4.081632653061225,68.36734693877551,40.81632653061225
157c3e4b42f81ac4a44e8b1ca2fe9876,23,3.652173913043478,21.73913043478261,17.391304347826086,60.86956521739131,39.1304347826087
1588ac4010787100dddef64568f0ae35,1,1.0,100.0,0.0,0.0,-100.0
15aac934c58d886785ac1b17953ea898,7,3.2857142857142856,28.57142857142857,0.0,71.42857142857143,42.85714285714286
15ac3c501e2599e4917316fde5c5669a,1,1.0,100.0,0.0,0.0,-100.0
15aec03fe4cf30dfa574cf550f5ff5ff,1,1.0,100.0,0.0,0.0,-100.0
15b3b1b81484422eb41df68ac87f1f50,1,1.0,100.0,0.0,0.0,-100.0
15cd6eefe58588619aaed41dfa6621b1,9,3.7777777777777777,33.33333333333333,0.0,66.66666666666666,33.33333333333333
15ead3a5037a918ddb520dfe39a3d2b9,3,3.6666666666666665,33.33333333333333,0.0,66.66666666666666,33.33333333333333
15fa791d5e017f66402dc28c44480657,2,3.0,50.0,0.0,50.0,0.0
16090f2ca825584b5a147ab24aa30c86,163,3.668711656441718,27.607361963190186,7.361963190184049,65.03067484662577,37.423312883435585
160e4f13fd3a64b1b86807be88b5ffb0,3,4.0,33.33333333333333,0.0,66.66666666666666,33.33333333333333
165b1235e9e9942cb5fae67103576fb0,2,4.0,50.0,0.0,50.0,0.0
165fc07beebdcb6190fba8a06db2a449,24,2.25,66.66666666666666,0.0,33.33333333333333,-33.33333333333333
1660ad786c27fd935378b6192a90b417,9,4.555555555555555,11.11111111111111,0.0,88.88888888888889,77.77777777777777
167fd940acebc789debd6eb418c46e38,3,2.3333333333333335,66.66666666666666,0.0,33.33333333333333,-33.33333333333333
1690cada046eb7e92c12f98b1f8a8167,5,4.0,20.0,0.0,80.0,60.0
17306570e772e7718c92a562d33f5f1d,12,3.25,41.66666666666667,8.333333333333332,50.0,8.333333333333329
1771297ac436903d1dd6b0e9279aa505,19,4.578947368421052,5.263157894736842,10.526315789473683,84.21052631578947,78.94736842105263
1782ce2db72c3dda627d5e7c898104e1,6,4.333333333333333,16.666666666666664,0.0,83.33333333333334,66.66666666666669
17908cf9b444ee34047cadd5c0f4a516,6,4.5,0.0,0.0,100.0,100.0
17998cf586426bf0f2c3726cb0a4b211,1,3.0,0.0,100.0,0.0,0.0
179d859f51292aac5c10806a356f7af9,10,3.9,10.0,0.0,90.0,80.0
17a053fcb14bd219540cbde0df490be0,67,3.7761194029850746,26.865671641791046,10.44776119402985,62.68656716417911,35.820895522388064
17adeba047385fb0c67d8e90b4296d21,3,1.0,100.0,0.0,0.0,-100.0
17ca9b9e9b9ef8fdb529001b49ebb50f,68,3.661764705882353,22.058823529411764,13.23529411764706,64.70588235294117,42.647058823529406
17e34d8224d27a541263c4c64b11a56b,92,3.739130434782609,28.26086956521739,4.3478260869565215,67.3913043478261,39.1304347826087
17eea220a40cc0d2c0c5346379682398,2,5.0,0.0,0.0,100.0,100.0
17f51e7198701186712e53a39c564617,29,4.103448275862069,13.793103448275861,17.24137931034483,68.96551724137932,55.17241379310346
180c3376aff0e43dd5788709df48a843,7,4.571428571428571,14.285714285714285,0.0,85.71428571428571,71.42857142857142
1835b56ce799e6a4dc4eddc053f04066,253,3.0513833992094863,43.873517786561266,5.138339920948617,50.988142292490124,7.114624505928859
1838dd9b8977065acf51d95e0053ea7a,33,3.9696969696969697,24.242424242424242,3.0303030303030303,72.72727272727273,48.48484848484849
184725737946a1a938bbbd1a9e978103,1,5.0,0.0,0.0,100.0,100.0
184a67a8f9f63234d3a92340bbdb727f,5,2.4,80.0,0.0,20.0,-60.0
189ca3538ce9f920cacf0f982cbe223b,3,3.0,66.66666666666666,0.0,33.33333333333333,-33.33333333333333
18a349e75d307f4b4cc646a691ed4216,87,2.8505747126436782,55.172413793103445,6.896551724137931,37.93103448275862,-17.241379310344826
18e694e0e48ed6f7aa3f24aade5fd697,8,4.75,25.0,0.0,75.0,50.0
1900267e848ceeba8fa32d80c1a5f5a8,212,3.2358490566037736,37.735849056603776,8.962264150943396,53.301886792452834,15.566037735849058
191d55f7edb8524d525ed01b20fe32e8,3,2.3333333333333335,66.66666666666666,0.0,33.33333333333333,-33.33333333333333
1927cdb9fa74f5270097f6250e8e8f34,1,5.0,0.0,0.0,100.0,100.0
19484c79cef6c062cb177aa4ef2fcc3c,1,1.0,0.0,0.0,100.0,100.0
1961c3e1272bfeceb05d0b78b5bbfdaf,1,1.0,100.0,0.0,0.0,-100.0
1967a9e2ad6f51802b093147d861df58,1,1.0,100.0,0.0,0.0,-100.0
1976a05ecf2996d6ffb7b5430e635fe7,3,2.6666666666666665,66.66666666666666,0.0,33.33333333333333,-33.33333333333333
1987cd4be10fe09ee50454f9c354d1c6,7,3.2857142857142856,28.57142857142857,28.57142857142857,42.857142857142854,14.285714285714285
198c7ea11960a9844b544d9bcdca860c,8,3.375,37.5,0.0,62.5,25.0
1996942dc085d7773ba77a529b163cd0,2,3.0,50.0,0.0,50.0,0.0
19e0f40a907ec568c34bfac15de4f4a1,2,5.0,0.0,0.0,100.0,100.0
1a3df491d1c4f1589fc2b934ada68bf2,86,3.8488372093023258,17.441860465116278,9.30232558139535,73.25581395348837,55.81395348837209
1a6245add4353f18ed55138808906979,1,1.0,100.0,0.0,0.0,-100.0
1a932caad4f9d804097d7f8e615baed1,13,3.0,61.53846153846154,0.0,38.46153846153847,-23.076923076923073
1acde099eb406aa220b1169b188b42da,6,4.0,16.666666666666664,0.0,83.33333333333334,66.66666666666669
1b0b0f4f95e962d6f32fe90c759d0479,2,5.0,0.0,0.0,100.0,100.0
1b1ae47a313a825a7ccceb8e2e30fa9d,3,1.3333333333333333,100.0,0.0,0.0,-100.0
1b45169b635ef59425637e9a33eb5fb3,3,4.0,33.33333333333333,0.0,66.66666666666666,33.33333333333333
1b4b28463457a256e9a784ebe2a8f630,1,1.0,100.0,0.0,0.0,-100.0
1b4c3a6f53068f0b6944d2d005c9fc89,42,3.380952380952381,38.095238095238095,4.761904761904762,57.14285714285714,19.047619047619044
1b61fb1f0f2185d89e9a126c498e9cc7,1,5.0,0.0,0.0,100.0,100.0
